id,original_title,original_language,popularity,release_date,vote_average,vote_count
827,Les Diaboliques,fr,12.224,1955-01-29,7.897,969
458302,Rémi sans famille,fr,17.352,2018-12-12,7.901,416
7984,In the Name of the Father,en,17.005,1993-12-12,7.897,1750
1892,Return of the Jedi,en,37.902,1983-05-25,7.899,15708
610150,ドラゴンボール超 スーパーヒーロー,ja,55.761,2022-06-11,7.9,2837
378108,この世界の片隅に,ja,20.587,2016-11-12,7.9,560
360814,दंगल,hi,27.981,2016-12-21,7.898,985
2011,Persepolis,fr,16.749,2007-06-27,7.898,1948
752,V for Vendetta,en,37.135,2006-02-23,7.9,14483
501929,The Mitchells vs. the Machines,en,41.714,2021-04-22,7.897,2948
482321,Ron's Gone Wrong,en,31.945,2021-10-14,7.9,1854
25538,一一,zh,24.612,2000-09-20,7.9,536
1402,The Pursuit of Happyness,en,65.402,2006-12-14,7.897,9873
503314,ドラゴンボール超 ブロリー,ja,8.386,2018-12-14,7.894,2916
52629,El Infierno,es,44.53,2010-09-03,7.9,677
961323,Nimona,en,31.177,2023-06-23,7.894,1104
714888,"Argentina, 1985",es,15.705,2022-09-29,7.9,622
698948,Thirteen Lives,en,31.737,2022-07-18,7.893,1261
455714,ฉลาดเกมส์โกง,th,19.036,2017-05-03,7.9,783
17295,La battaglia di Algeri,it,14.243,1966-09-08,7.888,777
20722,つみきのいえ,ja,11.937,2008-06-10,7.893,431
210577,Gone Girl,en,86.962,2014-10-01,7.892,18634
14836,Coraline,en,137.917,2009-02-05,7.9,8122
223,Rebecca,en,18.627,1940-03-23,7.889,1758
11036,The Notebook,en,112.976,2004-06-25,7.9,11546
316029,The Greatest Showman,en,49.312,2017-12-20,7.9,9432
726684,"Miraculous World : Shanghai, la légende de Ladydragon",fr,42.585,2021-05-15,7.9,643
667520,泣きたい私は猫をかぶる,ja,40.55,2020-06-18,7.885,1375
29455,Nattvardsgästerna,sv,13.919,1963-02-11,7.9,446
665,Ben-Hur,en,55.749,1959-11-18,7.883,2763
548544,A Vida Invisível,pt,10.605,2019-08-30,7.9,307
183011,Justice League: The Flashpoint Paradox,en,26.171,2013-07-30,7.881,1825
10728,Faust – Eine deutsche Volkssage,de,11.599,1926-10-13,7.9,349
698508,Redeeming Love,en,81.296,2022-01-21,7.88,547
180147,Nosotros los nobles,es,14.712,2013-03-28,7.88,497
550205,Wish Dragon,en,43.451,2021-01-15,7.9,1344
804,Roman Holiday,en,24.837,1953-08-26,7.877,2041
662,La Jetée,fr,15.532,1962-02-16,7.9,889
582927,Ya no estoy aquí,es,13.442,2019-10-21,7.877,487
331482,Little Women,en,59.21,2019-12-25,7.877,6268
393,Kill Bill: Vol. 2,en,49.298,2004-04-16,7.876,13896
16,Dancer in the Dark,en,22.327,2000-09-01,7.875,1790
354857,Regular Show: The Movie,en,15.866,2015-09-01,7.9,375
522402,Finch,en,31.453,2021-11-04,7.874,3520
265195,Relatos salvajes,es,20.822,2014-08-21,7.873,3382
3083,Mr. Smith Goes to Washington,en,15.922,1939-10-19,7.871,1048
3034,Young Frankenstein,en,24.577,1974-12-15,7.874,3124
833,Umberto D.,it,13.084,1952-01-20,7.87,678
369557,Sing Street,en,19.81,2016-03-11,7.873,2279
3112,The Night of the Hunter,en,25.078,1955-08-26,7.869,1617
522212,Just Mercy,en,22.779,2019-12-25,7.87,2249
32085,Vincent,en,6.78,1982-10-01,7.87,853
573164,Un rescate de huevitos,es,15.373,2021-08-12,7.9,408
381341,Perfetti sconosciuti,it,19.02,2016-02-11,7.868,4371
47796,Mamma Roma,it,12.984,1962-09-22,7.868,405
1607,A Bronx Tale,en,36.205,1993-10-01,7.864,2488
31411,The Cameraman,en,15.43,1928-09-10,7.9,369
438695,Sing 2,en,83.623,2021-12-01,7.861,4395
613,Der Untergang,de,24.733,2004-09-16,7.9,3846
275,Fargo,en,36.232,1996-03-08,7.86,8079
11830,タンポポ,ja,20.416,1985-11-23,7.85,353
453,A Beautiful Mind,en,43.56,2001-12-14,7.857,10202
24238,Mary and Max,en,41.349,2009-04-09,7.854,1984
235,Stand by Me,en,25.607,1986-08-08,7.855,5884
974950,Emilia Pérez,fr,127.382,2024-08-21,7.874,472
11293,Paper Moon,en,17.529,1973-05-09,7.851,720
152601,Her,en,51.901,2013-12-18,7.854,14268
505192,万引き家族,ja,21.852,2018-06-02,7.9,2051
399174,Isle of Dogs,en,26.938,2018-03-23,7.9,4889
23160,Werckmeister harmóniák,hu,14.866,2001-02-01,7.9,326
777,La Grande Illusion,fr,13.397,1937-06-04,7.849,687
89,Indiana Jones and the Last Crusade,en,59.154,1989-05-24,7.852,10130
435129,The Breadwinner,en,25.189,2017-11-17,7.9,833
2440,공동경비구역 JSA,ko,22.161,2000-09-09,7.8,705
266856,The Theory of Everything,en,26.639,2014-11-26,7.849,10517
31442,Иваново детство,ru,13.772,1962-05-09,7.8,730
430424,Au revoir là-haut,fr,11.232,2017-10-25,7.848,1271
16804,おくりびと,ja,17.844,2008-09-13,7.845,828
59440,Warrior,en,41.776,2011-09-09,7.846,4558
581,Dances with Wolves,en,37.963,1990-03-30,7.846,4234
546554,Knives Out,en,60.568,2019-11-27,7.846,12434
527774,Raya and the Last Dragon,en,100.752,2021-03-03,7.845,6796
293299,Feast,en,10.862,2014-10-25,7.8,850
5924,Papillon,en,40.444,1973-12-16,7.843,1907
585,"Monsters, Inc.",en,105.053,2001-11-01,7.845,18485
379170,Sherlock: The Abominable Bride,en,18.902,2016-01-01,7.844,2241
631,Sunrise: A Song of Two Humans,en,12.211,1927-11-04,7.84,803
968,Dog Day Afternoon,en,17.652,1975-09-21,7.842,2965
115,The Big Lebowski,en,43.326,1998-03-06,7.843,11197
33320,千年女優,ja,23.919,2002-09-14,7.8,856
391,Per un pugno di dollari,it,36.189,1964-09-12,7.841,4239
594634,Dem Horizont so nah,de,15.736,2019-10-10,7.841,483
94047,마이웨이,ko,19.241,2011-12-21,7.8,381
25364,Ace in the Hole,en,14.172,1951-06-29,7.834,664
25364,Ace in the Hole,en,14.172,1951-06-29,7.839,663
93,Anatomy of a Murder,en,20.592,1959-07-01,7.84,975
552532,Charm City Kings,en,19.712,2020-01-27,7.839,470
9479,The Nightmare Before Christmas,en,105.906,1993-10-09,7.839,9587
45752,Scooby-Doo! Camp Scare,en,20.818,2010-09-14,7.8,302
11656,Jungfrukällan,sv,14.624,1960-02-08,7.8,613
6075,Carlito's Way,en,23.63,1993-11-10,7.838,3146
323272,War Room,en,27.319,2015-08-28,7.837,522
1394,Ностальгия,ru,15.297,1983-05-01,7.8,532
14574,The Boy in the Striped Pyjamas,en,53.503,2008-05-07,7.835,7158
32480,Il marchese del Grillo,it,6.916,1981-12-23,7.8,460
10191,How to Train Your Dragon,en,114.227,2010-03-18,7.832,13064
632322,All My Life,en,13.339,2020-10-23,7.831,482
152742,La migliore offerta,it,16.069,2013-01-01,7.8,2834
805,Rosemary's Baby,en,27.771,1968-06-12,7.831,3924
783675,THE FIRST SLAM DUNK,ja,24.614,2022-12-03,7.8,405
650031,Skyggen i mit øje,da,17.078,2021-10-28,7.828,487
596,The Grapes of Wrath,en,16.954,1940-03-15,7.828,979
937746,Io capitano,it,21.758,2023-09-07,7.827,666
826,The Bridge on the River Kwai,en,20.886,1957-10-11,7.8,2096
200727,"Love, Rosie",en,46.386,2014-10-16,7.826,6214
56231,La classe operaia va in paradiso,it,8.65,1971-09-17,7.8,340
579245,Hors Normes,fr,10.511,2019-10-23,7.8,909
16859,魔女の宅急便,ja,45.381,1989-07-29,7.8,4078
2062,Ratatouille,en,114.083,2007-06-21,7.825,17101
779047,Us Again,en,22.535,2021-03-03,7.8,318
398924,Un sac de billes,fr,14.661,2017-01-18,7.8,853
185789,Mulholland Dr.,en,8.849,1999-01-01,7.8,480
25606,Fantozzi,it,11.34,1975-03-27,7.824,825
24167,La ciociara,it,14.215,1960-12-22,7.823,531
10775,無間道,cn,27.157,2002-12-12,7.822,1636
677638,We Bare Bears: The Movie,en,22.429,2020-06-30,7.8,808
83564,La luna,en,11.281,2012-02-10,7.8,796
2721,Z,fr,14.22,1969-02-26,7.816,532
198,To Be or Not to Be,en,15.594,1942-03-06,7.817,726
58129,Körkarlen,sv,15.45,1921-01-01,7.822,317
263115,Logan,en,65.747,2017-02-28,7.8,19292
3078,It Happened One Night,en,14.859,1934-02-22,7.818,1251
502,Fail Safe,en,17.119,1964-10-07,7.8,392
712454,Le Sommet des dieux,fr,13.989,2021-09-22,7.8,344
593,Солярис,ru,18.42,1972-03-20,7.817,1601
12,Finding Nemo,en,101.341,2003-05-30,7.819,19294
303867,World of Tomorrow,en,7.312,2015-01-22,7.8,324
3870,Novecento,it,17.666,1976-08-28,7.818,625
530254,마녀,ko,39.409,2018-06-27,7.8,555
314365,Spotlight,en,22.794,2015-11-06,7.817,8213
31011,Mr. Nobody,en,32.021,2009-11-06,7.817,5827
4977,パプリカ,ja,37.059,2006-10-21,7.8,2441
508943,Luca,en,67.79,2021-06-17,7.8,8359
52345,Lisbela e o Prisioneiro,pt,1.542,2003-08-22,7.8,381
47931,Tropa de Elite 2,pt,22.876,2010-10-08,7.814,1845
80,Before Sunset,en,22.812,2004-06-16,7.815,3380
348892,बजरंगी भाईजान,hi,14.647,2015-07-17,7.802,475
301,Rio Bravo,en,22.892,1959-03-18,7.812,1141
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,en,25.689,2003-05-28,7.813,444
10774,Network,en,22.539,1976-11-14,7.811,1735
1018,Mulholland Drive,en,42.253,2001-06-06,7.8,6218
107,Snatch,en,38.491,2000-09-01,7.81,9049
934,Du rififi chez les hommes,fr,15.396,1955-04-13,7.803,561
674,Harry Potter and the Goblet of Fire,en,199.332,2005-11-16,7.808,20738
22,Pirates of the Caribbean: The Curse of the Black Pearl,en,153.802,2003-07-09,7.807,20685
901563,Close,fr,58.242,2022-11-01,7.807,770
419478,Midnight Sun,en,27.741,2018-03-22,7.806,3410
15859,내 머리 속의 지우개,ko,16.147,2004-11-05,7.8,317
11953,影武者,ja,27.911,1980-04-26,7.806,649
715931,Emancipation,en,25.276,2022-12-02,7.805,1126
393559,Ma vie de courgette,fr,14.864,2016-09-22,7.8,1352
10315,Fantastic Mr. Fox,en,33.61,2009-10-23,7.8,5445
762,Monty Python and the Holy Grail,en,27.968,1975-03-14,7.803,5802
113,봄 여름 가을 겨울 그리고 봄,ko,26.164,2003-09-19,7.802,1069
980489,Gran Turismo,en,109.301,2023-08-09,7.803,2729
29458,I cento passi,it,10.312,2000-09-01,7.8,664
22843,ヱヴァンゲリヲン新劇場版：破,ja,29.556,2009-06-26,7.8,868
523781,Words on Bathroom Walls,en,19.457,2020-08-21,7.802,601
1675,La Nuit américaine,fr,15.237,1973-05-24,7.8,590
760774,One Life,en,33.631,2023-12-21,7.799,680
581528,악인전,ko,122.445,2019-05-15,7.8,1154
554590,Tod@s Caen,es,11.657,2019-08-30,7.8,476
49797,악마를 보았다,ko,35.296,2010-08-12,7.8,2579
10193,Toy Story 3,en,90.961,2010-06-16,7.8,14700
445030,ノーゲーム・ノーライフ ゼロ,ja,19.076,2017-07-15,7.8,388
5915,Into the Wild,en,39.927,2007-09-21,7.799,9519
1280,빈집,ko,16.825,2004-10-15,7.799,1140
11621,紅の豚,ja,26.437,1992-07-18,7.798,3292
367412,Whiplash,en,8.246,2013-01-18,7.8,358
359156,Non essere cattivo,it,8.072,2015-09-08,7.796,966
335578,Under sandet,da,15.641,2015-12-03,7.8,1374
84892,The Perks of Being a Wallflower,en,40.447,2012-09-20,7.796,10456
22683,Gifted Hands: The Ben Carson Story,en,48.484,2009-02-07,7.795,683
562,Die Hard,en,106.116,1988-07-15,7.795,11190
142,Brokeback Mountain,en,46.052,2005-10-22,7.794,6980
71157,Polisse,fr,15.014,2011-10-06,7.794,1216
9475,Scent of a Woman,en,36.916,1992-12-23,7.792,3405
29845,A Woman Under the Influence,en,16.371,1974-11-18,7.8,489
13042,Presto,en,9.454,2008-06-27,7.8,996
2118,L.A. Confidential,en,24.499,1997-09-19,7.791,4938
1366,Rocky,en,48.833,1976-11-20,7.789,7869
149870,風立ちぬ,ja,29.887,2013-07-20,7.788,3016
980026,Bastarden,da,28.877,2023-10-05,7.784,336
9421,Le Dîner de cons,fr,21.251,1998-04-15,7.787,1894
136,Freaks,en,20.782,1932-01-01,7.787,1183
976893,PERFECT DAYS,ja,62.193,2023-11-10,7.8,1222
277216,Straight Outta Compton,en,41.116,2015-08-11,7.785,3879
31056,Krótki film o miłości,pl,10.466,1988-08-21,7.8,372
531,The Wrong Trousers,en,26.5,1993-12-17,7.782,996
428493,God's Own Country,en,23.12,2017-08-31,7.8,893
16237,Teen Titans: Trouble in Tokyo,en,37.887,2006-09-15,7.777,394
438631,Dune,en,204.722,2021-09-15,7.783,12849
49026,The Dark Knight Rises,en,74.998,2012-07-17,7.8,22780
14069,時をかける少女,ja,28.811,2006-07-15,7.8,2015
5991,Der letzte Mann,de,10.884,1924-12-23,7.783,307
262,The King of Comedy,en,18.999,1982-12-18,7.784,2292
11697,The Man Who Shot Liberty Valance,en,20.444,1962-04-13,7.8,1135
5000,Jeux interdits,fr,14.855,1952-05-09,7.782,310
609242,El robo del siglo,es,23.336,2020-01-16,7.8,780
652722,En brazos de un asesino,es,26.667,2019-12-06,7.778,410
423612,Werk ohne Autor,de,16.328,2018-10-03,7.776,674
11005,Awakenings,en,31.451,1990-12-04,7.774,2540
887,The Best Years of Our Lives,en,16.071,1946-12-25,7.772,649
545611,Everything Everywhere All at Once,en,63.395,2022-03-24,7.8,6622
553,Dogville,en,18.556,2003-05-21,7.773,2416
18079,Nueve reinas,es,13.497,2000-08-31,7.8,708
15916,天使のたまご,ja,17.465,1985-12-15,7.8,420
946,Letter from an Unknown Woman,en,12.099,1948-04-28,7.774,303
113833,The Normal Heart,en,15.262,2014-05-25,7.8,871
141,Donnie Darko,en,46.768,2001-01-19,7.773,12461
12496,たそがれ清兵衛,ja,22.545,2002-11-02,7.8,314
169813,Short Term 12,en,11.292,2013-08-23,7.771,1291
882569,Guy Ritchie's The Covenant,en,117.862,2023-04-19,7.77,2538
618588,Arthur the King,en,36.156,2024-03-15,7.769,671
585511,Luck,en,73.351,2022-08-05,7.8,1711
5511,Le Samouraï,fr,18.05,1967-10-25,7.765,1095
165,Back to the Future Part II,en,40.377,1989-11-22,7.766,12794
126319,Ernest et Célestine,fr,15.546,2012-12-12,7.8,603
117,The Untouchables,en,27.622,1987-06-03,7.765,5626
5961,Fanny och Alexander,sv,16.643,1982-12-17,7.759,777
583,Life of Brian,en,31.404,1979-08-17,7.763,4411
11602,Såsom i en spegel,sv,12.769,1961-10-16,7.8,485
937278,A Man Called Otto,en,57.287,2022-12-28,7.763,2804
587,Big Fish,en,27.758,2003-12-25,7.762,7195
86837,Amour,fr,13.12,2012-09-20,7.761,1616
24480,Partly Cloudy,en,17.431,2009-05-28,7.8,1038
17483,Shelter,en,17.562,2007-06-16,7.8,476
144,Der Himmel über Berlin,de,21.38,1987-09-23,7.758,1325
14756,葉問,cn,12.952,2008-12-12,7.759,3768
380,Rain Man,en,33.122,1988-12-12,7.759,6356
143,All Quiet on the Western Front,en,19.409,1930-04-29,7.757,800
396535,부산행,ko,108.186,2016-07-20,7.758,7463
10229,A Walk to Remember,en,54.424,2002-01-25,7.8,4035
6844,The Ten Commandments,en,52.26,1956-10-05,7.756,1615
1417,El laberinto del fauno,es,51.706,2006-10-10,7.757,10544
705861,Hustle,en,27.239,2022-06-03,7.756,2522
273248,The Hateful Eight,en,47.409,2015-12-25,7.755,14201
13855,추격자,ko,19.933,2008-02-14,7.755,1329
1480,Touch of Evil,en,19.385,1958-03-30,7.753,1429
1700,Misery,en,22.626,1990-11-30,7.8,4661
336804,Mustang,tr,16.938,2015-06-17,7.8,1373
211954,No se aceptan devoluciones,es,19.706,2013-07-20,7.8,881
166428,How to Train Your Dragon: The Hidden World,en,104.732,2019-01-03,7.751,6418
22504,Le Roi et l'Oiseau,fr,8.782,1980-03-19,7.751,372
20126,Profondo rosso,it,19.018,1975-03-07,7.8,1463
925,Do the Right Thing,en,15.872,1989-06-14,7.8,1770
873,The Color Purple,en,30.711,1985-12-18,7.8,1779
269149,Zootopia,en,106.161,2016-02-11,7.749,16355
27670,Non ci resta che piangere,it,10.52,1984-12-20,7.749,1135
14282,獣兵衛忍風帖,ja,18.717,1993-06-05,7.749,632
666277,Past Lives,en,49.243,2023-06-02,7.7,1700
12444,Harry Potter and the Deathly Hallows: Part 1,en,167.753,2010-11-17,7.7,19098
303,Notorious,en,17.975,1946-08-21,7.746,1600
843241,劇場版 七つの大罪 光に呪われし者たち,ja,23.891,2021-07-02,7.7,477
579974,రౌద్రం రణం రుధిరం,te,51.512,2022-03-24,7.745,1318
382591,Demain tout commence,fr,15.641,2016-12-07,7.744,2966
808,Shrek,en,132.236,2001-05-18,7.744,17189
792,Platoon,en,35.865,1986-12-19,7.743,4542
703,Annie Hall,en,22.641,1977-04-19,7.741,3891
45269,The King's Speech,en,30.546,2010-11-26,7.741,8694
22596,Safety Last!,en,13.229,1923-04-01,7.736,507
49687,Matrimonio all'italiana,it,16.019,1964-12-18,7.7,510
12429,崖の上のポニョ,ja,54.054,2008-07-19,7.7,4306
2108,The Breakfast Club,en,29.584,1985-02-15,7.739,7996
322,Mystic River,en,30.235,2003-10-07,7.739,6667
1002185,A Million Miles Away,en,19.49,2023-09-08,7.739,437
25253,Les Tontons flingueurs,fr,10.419,1963-11-27,7.74,505
12491,Accattone,it,9.893,1961-09-25,7.739,473
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,en,17.984,2021-09-14,7.7,385
25050,歩いても 歩いても,ja,21.688,2008-06-28,7.7,370
11902,Подземље,sr,13.278,1995-05-13,7.7,677
309,Festen,da,11.591,1998-06-19,7.737,1076
492188,Marriage Story,en,31.196,2019-09-28,7.737,6917
15265,Le Ballon rouge,fr,13.0,1956-08-24,7.736,399
9552,The Exorcist,en,57.136,1973-12-26,7.735,7975
12405,Slumdog Millionaire,en,35.961,2008-11-12,7.734,10564
374473,"I, Daniel Blake",en,14.873,2016-10-21,7.7,1401
177572,Big Hero 6,en,129.429,2014-10-24,7.732,15626
203217,Minha Mãe é uma Peça: O Filme,pt,7.1,2013-06-21,7.724,650
40662,Batman: Under the Red Hood,en,21.399,2010-07-27,7.731,1586
10227,PlayTime,fr,19.77,1967-12-13,7.7,574
525,The Blues Brothers,en,23.275,1980-06-16,7.731,4183
603692,John Wick: Chapter 4,en,180.386,2023-03-22,7.728,6628
28162,A Matter of Life and Death,en,15.62,1946-12-15,7.7,413
21135,L'eclisse,it,17.318,1962-04-13,7.73,476
10020,Beauty and the Beast,en,84.803,1991-10-22,7.73,9959
5528,Les Choristes,fr,25.586,2004-03-17,7.73,2413
1626,Vivre sa vie: film en douze tableaux,fr,14.73,1962-09-20,7.7,639
903,Cool Hand Luke,en,21.696,1967-11-01,7.727,1422
123025,"Batman: The Dark Knight Returns, Part 1",en,24.926,2012-08-21,7.729,1588
61979,Tres metros sobre el cielo,es,76.715,2010-12-03,7.729,3069
1040,Il gattopardo,it,21.824,1963-03-27,7.729,824
15121,The Sound of Music,en,41.346,1965-03-29,7.726,3278
96721,Rush,en,34.71,2013-09-02,7.725,7133
33602,Temple Grandin,en,13.637,2010-02-06,7.7,453
30018,마더,ko,21.977,2009-05-28,7.7,1477
726759,Tetris,en,29.56,2023-03-15,7.7,1318
334,Magnolia,en,24.503,1999-12-17,7.724,3550
49046,Im Westen nichts Neues,de,66.911,2022-10-07,7.724,3916
24428,The Avengers,en,128.213,2012-04-25,7.724,30906
696,Manhattan,en,17.968,1979-04-25,7.723,2398
413594,劇場版 ソードアート・オンライン -オーディナル・スケール-,ja,26.898,2017-02-18,7.7,678
216,Angst essen Seele auf,de,14.686,1974-03-05,7.7,394
938008,더 킬러: 죽어도 되는 아이,ko,30.225,2022-07-13,7.7,367
792307,Poor Things,en,114.371,2023-12-07,7.7,4258
502033,Sound of Metal,en,16.909,2020-11-20,7.72,2530
337960,Holding the Man,en,12.514,2015-08-27,7.7,445
16052,Selena,en,21.369,1997-03-21,7.7,1217
10757,कभी ख़ुशी कभी ग़म,hi,19.889,2001-12-14,7.711,539
9800,Philadelphia,en,24.325,1993-12-22,7.721,4235
404,The Straight Story,en,18.957,1999-10-15,7.719,1534
396,Who's Afraid of Virginia Woolf?,en,20.676,1966-06-22,7.718,819
486589,Red Shoes and the Seven Dwarfs,en,33.701,2019-07-25,7.7,1083
158,Knockin' on Heaven's Door,de,10.995,1997-02-20,7.718,507
205,Hotel Rwanda,en,21.033,2004-12-22,7.716,2848
162,Edward Scissorhands,en,57.027,1990-12-07,7.717,12933
602063,るろうに剣心 最終章 The Final,ja,40.272,2021-04-23,7.7,474
672,Harry Potter and the Chamber of Secrets,en,213.809,2002-11-13,7.716,22047
770254,Back to the Outback,en,27.369,2021-12-03,7.7,723
656563,Ricos de Amor,pt,10.464,2020-04-30,7.715,613
297222,पीके,hi,18.033,2014-12-18,7.707,998
234200,Pride,en,13.293,2014-09-12,7.714,1298
11220,墮落天使,cn,32.092,1995-09-06,7.7,1056
5544,Hiroshima mon amour,fr,16.63,1959-06-10,7.7,810
24657,Offret,sv,14.674,1986-05-09,7.7,527
19026,Azur et Asmar,fr,10.984,2006-05-21,7.7,622
776305,竜とそばかすの姫,ja,26.74,2021-07-16,7.7,748
766507,Prey,en,83.275,2022-08-02,7.7,6720
451945,120 battements par minute,fr,15.047,2017-08-23,7.7,1331
688,The Bridges of Madison County,en,26.402,1995-06-02,7.711,2161
272,Batman Begins,en,59.651,2005-06-10,7.71,21028
9806,The Incredibles,en,82.382,2004-10-27,7.71,17676
30588,Monsieur Verdoux,en,12.782,1947-09-26,7.7,421
963,The Maltese Falcon,en,22.835,1941-10-18,7.708,1689
1908,Inherit the Wind,en,15.791,1960-07-07,7.701,413
980,The Ox-Bow Incident,en,14.819,1943-03-11,7.701,379
242582,Nightcrawler,en,66.852,2014-10-23,7.7,10773
597316,My Little Pony: A New Generation,en,24.857,2021-09-22,7.7,308
573699,白蛇: 缘起,zh,27.854,2019-01-11,7.706,473
20139,The Children's Hour,en,15.2,1961-12-19,7.7,347
221732,るろうに剣心　伝説の最期編,ja,29.896,2014-09-13,7.7,492
613868,Primos,pt,11.846,2019-12-10,7.7,335
506574,Descendants 3,en,55.731,2019-08-02,7.703,1515
369299,¿Qué culpa tiene el niño?,es,27.591,2016-05-13,7.7,630
278,The Shawshank Redemption,en,175.424,1994-09-23,8.708,27369
238,The Godfather,en,183.785,1972-03-14,8.7,20779
240,The Godfather Part II,en,95.73,1974-12-20,8.572,12535
424,Schindler's List,en,81.745,1993-12-15,8.566,15952
389,12 Angry Men,en,54.19,1957-04-10,8.5,8742
129,千と千尋の神隠し,ja,102.2,2001-07-20,8.538,16611
19404,दिलवाले दुल्हनिया ले जायेंगे,hi,41.121,1995-10-20,8.522,4450
155,The Dark Knight,en,153.88,2008-07-16,8.5,33073
497,The Green Mile,en,113.156,1999-12-10,8.506,17569
496243,기생충,ko,90.309,2019-05-30,8.504,18402
680,Pulp Fiction,en,128.212,1994-09-10,8.488,28051
372058,君の名は。,ja,99.34,2016-08-26,8.5,11448
823219,Straume,lv,316.26,2024-08-29,8.5,446
122,The Lord of the Rings: The Return of the King,en,150.608,2003-12-17,8.483,24359
13,Forrest Gump,en,86.904,1994-06-23,8.47,27574
429,"Il buono, il brutto, il cattivo",it,75.168,1966-12-22,8.465,8683
346,七人の侍,ja,44.176,1954-04-26,8.5,3719
12477,火垂るの墓,ja,0.041,1988-04-16,8.456,5600
769,GoodFellas,en,75.042,1990-09-12,8.456,12950
11216,Nuovo Cinema Paradiso,it,53.119,1988-11-17,8.45,4395
